-7.073673668350062282e-01;1.450431564733866807e+00
-4.964632706057800493e-01;1.654439228114415350e+00
-7.395440872415227629e-01;-8.289378372413097606e-01
-1.098876829008150535e+00;1.867910290272961626e-02
-4.121269245486779420e-01;1.528388763289746599e+00
-9.799962717191752493e-01;8.680900490255519797e-01
-2.955736349976330057e-01;1.869248021370591983e-01
-1.104180251340478147e+00;-1.769838140246974001e-01
-1.166537469714978847e+00;5.646611177399152304e-01
-1.006715146277848971e+00;-8.685860538011540566e-01
1.848106030404894629e-01;4.072484906199941301e-01
-5.151115498761946743e-01;1.110393229924117042e-02
-1.235666239435546876e+00;7.718218812337805934e-01
-1.330859151557877595e+00;1.689323946544051491e+00
-3.870514757603029654e-01;3.016408764295995804e-01
2.666357699645927060e-02;1.085564147716173267e+00
-1.175167041950143876e+00;1.416613010811455631e+00
3.238570760300545359e-01;1.495169376725247190e+00
-8.786838070851128446e-01;-1.601910902456106012e+00
3.723452189171776450e-01;-8.888741751901700905e-01
-8.371360526088819087e-01;-2.225352442158548272e-01
-9.993037042160091143e-01;1.349283128852878377e+00
-1.079819895726696899e+00;1.802525131801651082e+00
-1.162233023742859306e+00;6.112532590058395998e-01
-2.764717043369259719e-01;3.276783788899549910e-01
-1.267810043716528501e-01;1.862949095017525813e+00
1.136502394625522605e-01;1.047217657991990070e+00
-5.147014794975868224e-02;2.533111652016094784e+00
-7.068614960957533278e-01;6.384315067192108950e-01
-1.050805631573475951e+00;-9.072625206127805653e-01
-9.559046768615993006e-01;-1.241658395228681377e-01
-3.368214718829616316e-01;2.506652498578795241e-01
-7.372149492296251605e-01;1.656856582703639891e+00
-8.267542984083535718e-01;6.210916393397168944e-01
-1.338688471756864118e+00;1.637490790023198972e+00
1.950375554914486331e-01;8.862361287353587302e-02
-8.896780120359486510e-01;-2.205646979069741942e-02
-7.630578467273584353e-01;2.353575682132533320e+00
-3.336069961238177228e-01;-7.978687379927801304e-02
-3.214093464269356382e-01;-9.177922444538756386e-01
-3.532270651172533249e-01;2.018265123662445593e+00
-9.981199869777341860e-01;1.107661509292068303e+00
-1.219973314062964942e+00;-7.777141805391085683e-02
-4.233880419199846923e-01;1.881065838053749495e+00
1.851016528628648405e-01;-3.231240022448537696e-01
-7.488162314506414674e-01;1.566612329602067311e-01
-1.835110012890137643e-01;1.740987844725021549e+00
4.536931718340941888e-02;6.449245442807881590e-01
7.451747177256018428e-02;1.292137230234544631e-01
-8.410785622988661281e-01;-8.972654680483327372e-01
-8.600652356556814926e-01;2.020218934820465329e+00
-1.063167345358047022e+00;1.090815981224281472e+00
-3.447699906265543346e-01;4.890513312662813084e-01
-1.040800709024207737e+00;2.212297509460317890e+00
-8.754983245121231716e-01;-7.214193777897274229e-01
-7.111771504424406753e-01;-2.819056354039034540e-02
-2.611776567015313688e-01;1.011501958255139222e+00
-1.597743684810112308e-01;2.001993119385730324e+00
-3.668086487541896701e-01;5.833290965014636953e-01
-2.740244845785033689e-02;1.734333480342616252e+00
-3.386745896850412718e-01;1.802024030568496471e+00
-9.142705575250118510e-01;-5.048719032747330804e-01
